TOP MOVIES BY YEAR
Source: www.dvdsreleasedates.com
Generated: June 2, 2026
12. Godzilla (imdb: 6.4, PG-13)
13. 22 Jump Street (imdb: 7.0, R)
14. Teenage Mutant Ninja Turtles (imdb: 5.8, PG-13)
15. Interstellar (imdb: 8.7, PG-13)
16. How to Train Your Dragon 2 (imdb: 7.8, PG)
17. Gone Girl (imdb: 8.1, R)
18. Divergent (imdb: 6.6, PG-13)
19. Neighbors (imdb: 6.3, R)
20. Ride Along (imdb: 6.1, PG-13)
21. Rio 2 (imdb: 6.3, G)
22. Into the Woods (imdb: 5.9, PG)
23. Lucy (imdb: 6.4, R)
24. Lone Survivor (imdb: 7.5, R)
25. The Fault in Our Stars (imdb: 7.6, PG-13)
26. Unbroken (imdb: 7.2, PG-13)
27. Night at the Museum 3 Secret of the Tomb (imdb: 6.2, PG)
28. Mr. Peabody & Sherman (imdb: 6.8, PG)
29. 300: Rise of an Empire (imdb: 6.2, R)
30. The Maze Runner (imdb: 6.8, PG-13)
31. Noah (imdb: 5.8, PG-13)
32. The Equalizer (imdb: 7.3, R)
33. Edge of Tomorrow (imdb: 7.9, PG-13)
34. Non-Stop (imdb: 6.9, PG-13)
35. Heaven Is for Real (imdb: 5.9, PG)
36. The Imitation Game (imdb: 8.0, PG-13)
37. Dumb and Dumber To (imdb: 5.6, PG-13)
38. Annie (imdb: 5.4, PG)
39. Fury (imdb: 7.6, R)
40. Annabelle (imdb: 5.5, R)
41. Tammy (imdb: 4.9, R)
42. The Other Woman (imdb: 6.0, PG-13)
43. The Penguins of Madagascar (imdb: 6.7, PG)
44. Let's Be Cops (imdb: 6.4, R)
45. The Monuments Men (imdb: 6.1, PG-13)
46. Hercules (imdb: 6.0, PG-13)
47. The Purge Anarchy (imdb: 6.4, R)
48. Alexander and the Terrible, Horrible, No Good, Very Bad Day (imdb: 6.2, PG)
49. Think Like a Man Too (imdb: 5.7, PG-13)
50. Exodus: Gods and Kings (imdb: 6.0, PG-13)
51. The Nut Job (imdb: 5.7, PG)
52. God's Not Dead (imdb: 4.6, PG)
53. Son of God (imdb: 5.8, PG-13)
54. Planes: Fire & Rescue (imdb: 5.9, PG)
55. RoboCop (imdb: 6.1, PG-13)
56. The Grand Budapest Hotel (imdb: 8.1, R)
57. Dracula Untold (imdb: 6.2, PG-13)
58. Horrible Bosses 2 (imdb: 6.3, R)
59. The Hundred-Foot Journey (imdb: 7.3, PG)
60. No Good Deed (imdb: 5.6, PG-13)
61. Muppets Most Wanted (imdb: 6.4, PG)
62. Ouija (imdb: 4.5, PG-13)
63. Jack Ryan: Shadow Recruit (imdb: 6.2, PG-13)
64. If I Stay (imdb: 6.7, PG-13)
65. The Boxtrolls (imdb: 6.8, PG)
66. Book of Life (imdb: 7.2, PG)
67. About Last Night (imdb: 6.0, R)
68. Into the Storm (imdb: 5.8, PG-13)
69. The Judge (imdb: 7.4, R)
70. Jersey Boys (imdb: 6.8, R)
71. Blended (imdb: 6.5, PG-13)
72. The Giver (imdb: 6.4, PG-13)
73. St. Vincent (imdb: 7.2, PG-13)
74. Need for Speed (imdb: 6.4, PG-13)
75. John Wick (imdb: 7.5, R)
76. A Million Ways to Die in the West (imdb: 6.1, R)
77. Dolphin Tale 2 (imdb: 6.4, PG)
78. Birdman (imdb: 7.7)
79. Million Dollar Arm (imdb: 7.0, PG)
80. The Expendables 3 (imdb: 6.1, PG-13)
81. Sex Tape (imdb: 5.1, R)
82. Earth to Echo (imdb: 5.7, PG)
83. Wild (imdb: 7.1, R)
84. August: Osage County (imdb: 7.2, R)
85. The Theory of Everything (imdb: 7.7, PG-13)
86. This Is Where I Leave You (imdb: 6.7, R)
87. The Gambler (imdb: 6.0, R)
88. Paranormal Activity The Marked Ones (imdb: 5.1, R)
89. Nightcrawler (imdb: 7.8, R)
90. Chef (imdb: 7.3)
91. 3 Days to Kill (imdb: 6.2, PG-13)
92. Deliver Us from Evil (imdb: 6.2, R)
93. Get on Up (imdb: 6.9, PG-13)
94. When the Game Stands Tall (imdb: 6.6, PG)
95. Draft Day (imdb: 6.8, PG-13)
96. Oculus (imdb: 6.6, R)
97. The Best of Me (imdb: 6.7, PG-13)
98. That Awkward Moment (imdb: 6.1, R)
99. A Walk Among the Tombstones (imdb: 6.5, R)
100. Her (imdb: 8.0, R)

TOP MOVIES 2013
----------------------------------------
1. The Hunger Games: Catching Fire (imdb: 7.5, PG-13)
2. Iron Man 3 (imdb: 7.1, PG-13)
3. Frozen (imdb: 7.4, PG)
4. Despicable Me 2 (imdb: 7.3, PG)
5. Man of Steel (imdb: 7.1, PG-13)
6. Monsters University (imdb: 7.2, G)
7. Gravity (imdb: 7.7, PG-13)
8. The Hobbit: The Desolation of Smaug (imdb: 7.8, PG-13)
9. Fast and Furious 6 (imdb: 7.0, PG-13)
10. Oz The Great and Powerful (imdb: 6.3, PG)
11. Star Trek Into Darkness (imdb: 7.7, PG-13)
12. Thor 2: The Dark World (imdb: 6.7, PG-13)
13. World War Z (imdb: 7.0, PG-13)
14. The Croods (imdb: 7.1, PG)
15. The Heat (imdb: 6.6, R)
16. We're the Millers (imdb: 7.0, R)
17. American Hustle (imdb: 7.2)
18. The Great Gatsby (imdb: 7.2, PG-13)
19. The Conjuring (imdb: 7.5, R)
20. Identity Thief (imdb: 5.7, R)
21. Grown Ups 2 (imdb: 5.4, PG-13)
22. The Wolverine (imdb: 6.7, PG-13)
23. Anchorman 2: The Legend Continues (imdb: 6.3, PG-13)
24. G.I. Joe: Retaliation (imdb: 5.7, PG-13)
25. Cloudy with a Chance of Meatballs 2 (imdb: 6.3, PG)
26. Now You See Me (imdb: 7.2, PG-13)
27. The Wolf of Wall Street (imdb: 8.2, R)
28. The Butler (imdb: 7.2, PG-13)
29. The Hangover Part 3 (imdb: 5.9, R)
30. Epic (imdb: 6.6, PG)
31. Captain Phillips (imdb: 7.8, PG-13)
32. Bad Grandpa (imdb: 6.5, R)
33. Pacific Rim (imdb: 6.9, PG-13)
34. This Is the End (imdb: 6.6, R)
35. Olympus Has Fallen (imdb: 6.5, R)
36. Zero Dark Thirty (imdb: 7.4, R)
37. 42 (imdb: 7.5, PG-13)
38. Elysium (imdb: 6.6, R)
39. Planes (imdb: 5.7, PG)
40. The Lone Ranger (imdb: 6.4, PG-13)
41. Oblivion (imdb: 7.0, PG-13)
42. Insidious Chapter 2 (imdb: 6.6, PG-13)
43. Saving Mr. Banks (imdb: 7.5, PG-13)
44. Turbo (imdb: 6.4, PG)
45. 2 Guns (imdb: 6.7, R)
46. White House Down (imdb: 6.3, PG-13)
47. Mama (imdb: 6.2, PG-13)
48. Safe Haven (imdb: 6.7, PG-13)
49. The Smurfs 2 (imdb: 5.3, PG)
50. The Best Man Holiday (imdb: 6.6, R)
51. Percy Jackson: Sea of Monsters (imdb: 5.7, PG)
52. A Good Day to Die Hard (imdb: 5.2, R)
53. Warm Bodies (imdb: 6.8, PG-13)
54. Jack the Giant Slayer (imdb: 6.3, PG-13)
55. The Purge (imdb: 5.8, R)
56. Last Vegas (imdb: 6.6, PG-13)
57. Ender's Game (imdb: 6.6, PG-13)
58. Prisoners (imdb: 8.2, R)
59. After Earth (imdb: 4.8, PG-13)
60. The Secret Life of Walter Mitty (imdb: 7.3, PG)
61. Escape from Planet Earth (imdb: 5.8, PG)
62. 12 Years a Slave (imdb: 8.1, R)
63. Free Birds (imdb: 5.8, PG)
64. Hansel and Gretel: Witch Hunters (imdb: 6.1, R)
65. Evil Dead (imdb: 6.5, R)
66. Red 2 (imdb: 6.6, PG-13)
67. A Madea Christmas (imdb: 5.2, PG-13)
68. Temptation: Confessions of a Marriage Counselor (imdb: 5.0, PG-13)
69. The Call (imdb: 6.7, R)
70. Pain & Gain (imdb: 6.4, R)
71. Gangster Squad (imdb: 6.7, R)
72. The Internship (imdb: 6.3, PG-13)
73. Instructions Not Included (imdb: 7.5, PG-13)
74. Snitch (imdb: 6.4, PG-13)
75. Riddick (imdb: 6.4, R)
76. A Haunted House (imdb: 5.1, R)
77. 47 Ronin (imdb: 6.2, PG-13)
78. Philomena (imdb: 7.6, PG-13)
79. The Family (imdb: 6.3, R)
80. Walking with Dinosaurs 3D (imdb: 5.2, PG)
81. Carrie (imdb: 5.8, R)
82. Texas Chainsaw 3D (imdb: 4.8, R)
83. R.I.P.D. (imdb: 5.6, PG-13)
84. Blue Jasmine (imdb: 7.3, PG-13)
85. Kevin Hart: Let Me Explain (imdb: 6.7, R)
86. Side Effects (imdb: 7.0, R)
87. Scary Movie 5 (imdb: 3.6, PG-13)
88. The Mortal Instruments: City of Bones (imdb: 5.8, PG-13)
89. Delivery Man (imdb: 6.3, PG-13)
90. Grudge Match (imdb: 6.4, PG-13)
91. One Direction: This Is Us (imdb: 4.4, PG)
92. Kick-Ass 2 (imdb: 6.5, R)
93. Dallas Buyers Club (imdb: 7.9, R)
94. Rush (imdb: 8.1, R)
95. The Host (imdb: 5.8, PG-13)
96. The World's End (imdb: 6.9, R)
97. 21 and Over (imdb: 5.8, R)
98. Escape Plan (imdb: 6.7, R)
99. Don Jon (imdb: 6.5, R)
100. The Incredible Burt Wonderstone (imdb: 5.9, PG-13)

TOP MOVIES 2012
----------------------------------------
1. The Avengers (imdb: 8.0, PG-13)
2. The Dark Knight Rises (imdb: 8.4, PG-13)
3. The Hunger Games (imdb: 7.2, PG-13)
4. Skyfall (imdb: 7.8, PG-13)
5. The Hobbit: An Unexpected Journey (imdb: 7.8, PG-13)
6. The Twilight Saga: Breaking Dawn Part 2 (imdb: 5.6, PG-13)
7. The Amazing Spider-Man (imdb: 6.9, PG-13)
8. Brave (imdb: 7.1, PG)
9. Ted (imdb: 6.9, R)
10. Madagascar 3: Europe's Most Wanted (imdb: 6.8, PG)
11. The Lorax (imdb: 6.4, PG)
12. Wreck-It Ralph (imdb: 7.7, PG)
13. Lincoln (imdb: 7.3, PG-13)
14. Men in Black III (imdb: 6.8, PG-13)
15. Django Unchained (imdb: 8.5, R)
16. Ice Age: Continental Drift (imdb: 6.5, PG)
17. Snow White and the Huntsman (imdb: 6.1, PG-13)
18. Les Miserables (imdb: 7.5, PG-13)
19. Hotel Transylvania (imdb: 7.0, PG)
20. Taken 2 (imdb: 6.2, PG-13)
21. 21 Jump Street (imdb: 7.2, R)
22. Silver Linings Playbook (imdb: 7.7, R)
23. Argo (imdb: 7.7, PG-13)
24. Prometheus (imdb: 7.0, R)
25. Safe House (imdb: 6.7, R)
26. The Vow (imdb: 6.8, PG-13)
27. Life of Pi (imdb: 7.9, PG)
28. Magic Mike (imdb: 6.1, R)
29. The Bourne Legacy (imdb: 6.6, PG-13)
30. Journey 2: The Mysterious Island (imdb: 5.7, PG)
31. Rise of the Guardians (imdb: 7.2, PG)
32. Flight (imdb: 7.3, R)
33. Think Like a Man (imdb: 6.5, PG-13)
34. The Campaign (imdb: 6.1, R)
35. The Expendables 2 (imdb: 6.6, R)
36. Wrath of the Titans (imdb: 5.7, PG-13)
37. Jack Reacher (imdb: 7.0, PG-13)
38. Dark Shadows (imdb: 6.2, PG-13)
39. Parental Guidance (imdb: 6.0, PG)
40. John Carter (imdb: 6.6, PG-13)
41. Act of Valor (imdb: 6.4, R)
42. This Is 40 (imdb: 6.2, R)
43. Contraband (imdb: 6.4, R)
44. Looper (imdb: 7.4, R)
45. Madea's Witness Protection (imdb: 5.0, PG-13)
46. Battleship (imdb: 5.8, PG-13)
47. Pitch Perfect (imdb: 7.1, PG-13)
48. Chronicle (imdb: 7.0, PG-13)
49. Mirror Mirror (imdb: 5.6, PG)
50. Hope Springs (imdb: 6.3, PG-13)
51. Underworld Awakening (imdb: 6.3, R)
52. The Lucky One (imdb: 6.4, PG-13)
53. The Dictator (imdb: 6.5, R)
54. Total Recall (imdb: 6.2, PG-13)
55. American Reunion (imdb: 6.7, R)
56. ParaNorman (imdb: 7.0, PG)
57. This Means War (imdb: 6.3, R)
58. Project X (imdb: 6.7, R)
59. The Woman in Black (imdb: 6.4, PG-13)
60. Paranormal Activity 4 (imdb: 4.7, R)
61. The Devil Inside (imdb: 4.2, R)
62. Ghost Rider: Spirit of Vengeance (imdb: 4.4, PG-13)
63. The Odd Life of Timothy Green (imdb: 6.6, PG)
64. The Grey (imdb: 6.7, R)
65. Red Tails (imdb: 5.9, PG-13)
66. The Possession (imdb: 5.9, R)
67. Diary of a Wimpy Kid: Dog Days (imdb: 6.3, PG)
68. Sinister (imdb: 6.8, R)
69. Savages (imdb: 6.4, R)
70. The Best Exotic Marigold Hotel (imdb: 7.2, PG-13)
71. Moonrise Kingdom (imdb: 7.7, PG-13)
72. Here Comes the Boom (imdb: 6.4, R)
73. Red Dawn (imdb: 5.3, PG-13)
74. The Three Stooges (imdb: 5.2, PG-13)
75. Resident Evil: Retribution (imdb: 5.3, R)
76. The Cabin in the Woods (imdb: 7.0, R)
77. What to Expect When You're Expecting (imdb: 5.7, PG-13)
78. End of Watch (imdb: 7.6, R)
79. Rock of Ages (imdb: 5.9, PG-13)
80. Abraham Lincoln: Vampire Hunter (imdb: 5.9, R)
81. Lawless (imdb: 7.2, R)
82. The Guilt Trip (imdb: 5.8, PG-13)
83. That's My Boy (imdb: 5.6, R)
84. Trouble with the Curve (imdb: 6.8, PG-13)
85. Frankenweenie (imdb: 6.9, PG)
86. Step Up Revolution (imdb: 6.4, PG-13)
87. Good Deeds (imdb: 5.7, PG-13)
88. The Watch (imdb: 5.7, R)
89. 2016: Obama's America (imdb: 4.8, PG)
90. Extremely Loud and Incredibly Close (imdb: 6.9, PG-13)
91. House at the End of the Street (imdb: 5.5, R)
92. The Pirates! Band of Misfits (imdb: 6.7, PG)
93. Joyful Noise (imdb: 5.8, PG-13)
94. The Iron Lady (imdb: 6.4, PG-13)
95. Chimpanzee (imdb: 7.1, G)
96. The Five-Year Engagement (imdb: 6.2, R)
97. Cloud Atlas (imdb: 7.3, R)
98. One for the Money (imdb: 5.3, PG-13)
99. Alex Cross (imdb: 5.2, R)
100. Katy Perry: Part of Me (imdb: 6.0, PG)

TOP MOVIES 2011
----------------------------------------
1. Harry Potter and the Deathly Hallows: Part 2 (imdb: 8.1, PG-13)
2. Transformers: Dark of the Moon (imdb: 6.2, PG-13)
3. The Twilight Saga: Breaking Dawn - Part 1 (imdb: 5.0, PG-13)
4. The Hangover Part II (imdb: 6.5, R)
5. Pirates of the Caribbean: On Stranger Tides (imdb: 6.6, PG-13)
6. Fast Five (imdb: 7.3, PG-13)
7. Mission: Impossible - Ghost Protocol (imdb: 7.4, PG-13)
8. Cars 2 (imdb: 6.2, G)
9. Sherlock Holmes: A Game of Shadows (imdb: 7.4, PG-13)
10. Thor (imdb: 7.0, PG-13)
11. Rise of the Planet of the Apes (imdb: 7.6, PG-13)
12. Captain America: The First Avenger (imdb: 6.9, PG-13)
13. The Help (imdb: 8.1, PG-13)
14. Bridesmaids (imdb: 6.8, R)
15. Kung Fu Panda 2 (imdb: 7.3, PG)
16. Puss in Boots (imdb: 6.6, PG)
17. X-Men: First Class (imdb: 7.7, PG-13)
18. Rio (imdb: 6.9, G)
19. The Smurfs (imdb: 5.4, PG)
20. Cowboys & Aliens (imdb: 6.0, PG-13)
21. Alvin and the Chipmunks: Chip-Wrecked (imdb: 4.5, G)
22. Super 8 (imdb: 7.0, PG-13)
23. Rango (imdb: 7.3, PG)
24. Horrible Bosses (imdb: 6.9, R)
25. Green Lantern (imdb: 5.5, PG-13)
26. Hop (imdb: 5.4, G)
27. Black Swan (imdb: 8.0, R)
28. Paranormal Activity 3 (imdb: 5.8, R)
29. Just Go with It (imdb: 6.4, PG-13)
30. The Girl with the Dragon Tattoo (imdb: 7.8, R)
31. The Green Hornet (imdb: 5.8, PG-13)
32. Bad Teacher (imdb: 5.7, R)
33. Gnomeo & Juliet (imdb: 5.9, G)
34. Scream 4 (imdb: 6.3, R)
35. The Muppets (imdb: 7.1, PG)
36. Real Steel (imdb: 7.1, PG-13)
37. Crazy, Stupid, Love. (imdb: 7.4, PG-13)
38. Immortals (imdb: 6.0, R)
39. Battle: Los Angeles (imdb: 5.7, PG-13)
40. The Descendants (imdb: 7.3, R)
41. Zookeeper (imdb: 5.2, PG)
42. War Horse (imdb: 7.2, PG-13)
43. Limitless (imdb: 7.4, PG-13)
44. Tower Heist (imdb: 6.2, PG-13)
45. The Adventures of Tintin (imdb: 7.3, PG)
46. Contagion (imdb: 6.8, PG-13)
47. We Bought a Zoo (imdb: 7.0, PG)
48. Moneyball (imdb: 7.6, PG-13)
49. Jack and Jill (imdb: 3.3, PG)
50. Justin Bieber: Never Say Never (imdb: 1.7, G)
51. Dolphin Tale (imdb: 6.8, PG)
52. No Strings Attached (imdb: 6.2, R)
53. Mr. Popper's Penguins (imdb: 6.0, PG)
54. Hugo (imdb: 7.5, PG)
55. Happy Feet Two (imdb: 5.8, NR)
56. The Adjustment Bureau (imdb: 7.0, PG-13)
57. Unknown (imdb: 6.8, PG-13)
58. Water for Elephants (imdb: 6.9, PG-13)
59. The Lincoln Lawyer (imdb: 7.3, R)
60. Hanna (imdb: 6.7, PG-13)
61. Midnight in Paris (imdb: 7.6, PG-13)
62. Friends with Benefits (imdb: 6.5, R)
63. Source Code (imdb: 7.5, PG-13)
64. New Year's Eve (imdb: 5.6, PG-13)
65. I Am Number Four (imdb: 6.1, PG-13)
66. Insidious (imdb: 6.8, PG-13)
67. Madeas Big Happy Family (imdb: 4.9, PG-13)
68. Diary of a Wimpy Kid: Rodrick Rules (imdb: 6.6, PG)
69. Footloose (imdb: 5.9, PG-13)
70. The Dilemma (imdb: 5.3, PG-13)
71. Arthur Christmas (imdb: 7.1, PG)
72. Hall Pass (imdb: 5.9, R)
73. The Artist (imdb: 7.8, PG-13)
74. Soul Surfer (imdb: 7.0, PG)
75. Final Destination 5 (imdb: 5.9, R)
76. The Ides of March (imdb: 7.1, R)
77. Something Borrowed (imdb: 5.8, PG-13)
78. Spy Kids 4: All the Time in the World (imdb: 3.6, PG)
79. Big Mommas: Like Father, Like Son (imdb: 4.5, PG-13)
80. Red Riding Hood (imdb: 5.4, PG-13)
81. In Time (imdb: 6.7, PG-13)
82. Paul (imdb: 6.9, R)
83. J. Edgar (imdb: 6.5, R)
84. The Roommate (imdb: 4.8, PG-13)
85. Jumping the Broom (imdb: 5.7, PG-13)
86. 30 Minutes or Less (imdb: 6.0, R)
87. The Change-Up (imdb: 6.3, R)
88. Colombiana (imdb: 6.4, PG-13)
89. Sucker Punch (imdb: 6.1, PG-13)
90. Larry Crowne (imdb: 6.1, PG-13)
91. Drive (imdb: 7.8, R)
92. A Very Harold & Kumar 3D Christmas (imdb: 6.2, R)
93. 50/50 (imdb: 7.6, PG-13)
94. Courageous (imdb: 6.9, PG-13)
95. The Rite (imdb: 6.0, PG-13)
96. Arthur (imdb: 5.7, PG-13)
97. The Debt (imdb: 6.8, R)
98. The Sitter (imdb: 5.6, PG-13)
99. The Mechanic (imdb: 6.5, R)
100. Priest (imdb: 5.7, PG-13)

TOP MOVIES 2010
----------------------------------------
1. Toy Story 3 (imdb: 8.3, G)
2. Tangled (imdb: 7.7, PG)
3. Alice in Wonderland (imdb: 6.4, PG)
4. Iron Man 2 (imdb: 6.9, PG-13)
5. Eclipse (imdb: 5.1, PG-13)
6. Harry Potter and the Deathly Hallows: Part 1 (imdb: 7.7, PG-13)
7. Inception (imdb: 8.8, PG-13)
8. Despicable Me (imdb: 7.6, PG)
9. Shrek Forever After (imdb: 6.3, PG)
10. How to Train Your Dragon (imdb: 8.1, PG)
11. The Karate Kid (imdb: 6.3, PG)
12. TRON: Legacy (imdb: 6.8, PG)
13. True Grit (imdb: 7.6, PG-13)
14. Clash of the Titans (imdb: 5.8, PG-13)
15. Grown Ups (imdb: 6.0, PG-13)
16. Little Fockers (imdb: 5.5, PG-13)
17. Megamind (imdb: 7.3, PG)
18. The King's Speech (imdb: 8.0)
19. The Last Airbender (imdb: 3.9, PG)
20. Shutter Island (imdb: 8.2, R)
21. The Other Guys (imdb: 6.7, PG-13)
22. Salt (imdb: 6.5, PG-13)
23. Jackass 3D (imdb: 7.0, R)
24. Valentine's Day (imdb: 5.8, PG-13)
25. Robin Hood (imdb: 6.6, PG-13)
26. The Chronicles of Narnia: The Voyage of the Dawn Treader (imdb: 6.3, PG)
27. The Expendables (imdb: 6.4, R)
28. Due Date (imdb: 6.5, R)
29. Yogi Bear (imdb: 4.6, PG)
30. Date Night (imdb: 6.3, PG-13)
31. The Social Network (imdb: 7.8, PG-13)
32. Sex and the City 2 (imdb: 4.6, R)
33. The Book of Eli (imdb: 6.8, R)
34. The Fighter (imdb: 7.8, R)
35. The Town (imdb: 7.5, R)
36. Prince of Persia: The Sands of Time (imdb: 6.5, PG-13)
37. Red (imdb: 7.0, PG-13)
38. Percy Jackson & the Olympians: The Lightning Thief (imdb: 5.9, PG)
39. Paranormal Activity 2 (imdb: 5.7, R)
40. Unstoppable (imdb: 6.8, PG-13)
41. IMAX: Hubble 3D (imdb: 7.6, G)
42. Eat Pray Love (imdb: 5.9, PG-13)
43. Dear John (imdb: 6.3, PG-13)
44. The A-Team (imdb: 6.7, PG-13)
45. Knight and Day (imdb: 6.3, PG-13)
46. Dinner for Schmucks (imdb: 5.9, PG-13)
47. The Tourist (imdb: 6.0, PG-13)
48. The Bounty Hunter (imdb: 5.6, PG-13)
49. Skyline (imdb: 4.5, PG-13)
50. Diary of a Wimpy Kid (imdb: 6.3, PG)
51. The Sorcerer's Apprentice (imdb: 6.1, PG)
52. A Nightmare on Elm Street (imdb: 5.2, R)
53. The Last Song (imdb: 6.0, PG)
54. The Wolfman (imdb: 5.9, R)
55. Get Him to the Greek (imdb: 6.3, R)
56. Resident Evil: Afterlife (imdb: 5.8, R)
57. Why Did I Get Married Too? (imdb: 4.8, PG-13)
58. Tooth Fairy (imdb: 5.1, PG)
59. Secretariat (imdb: 7.2, PG)
60. Easy A (imdb: 7.0, PG-13)
61. Takers (imdb: 6.2, PG-13)
62. Legend of the Guardians: The Owls of Ga'Hoole (imdb: 6.9, PG)
63. Life as We Know It (imdb: 6.5, PG-13)
64. Letters to Juliet (imdb: 6.5, PG)
65. Wall Street: Money Never Sleeps (imdb: 6.2, PG-13)
66. Predators (imdb: 6.4, R)
67. Hot Tub Time Machine (imdb: 6.4, R)
68. Kick-Ass (imdb: 7.6, R)
69. Killers (imdb: 5.5, PG-13)
70. Saw 3D (imdb: 5.5, R)
71. Cop Out (imdb: 5.5, R)
72. The Lovely Bones (imdb: 6.6, PG-13)
73. Cats & Dogs: The Revenge of Kitty Galore (imdb: 4.4, PG)
74. Edge of Darkness (imdb: 6.6, R)
75. Gulliver's Travels (imdb: 4.9, PG)
76. Death at a Funeral (imdb: 5.7, R)
77. Step Up 3D (imdb: 6.2, PG-13)
78. The Last Exorcism (imdb: 5.7, PG-13)
79. Legion (imdb: 5.3, R)
80. Crazy Heart (imdb: 7.2)
81. Burlesque (imdb: 6.4, PG-13)
82. The Crazies (imdb: 6.5, R)
83. For Colored Girls (imdb: 6.3, R)
84. The Back-up Plan (imdb: 5.3, PG-13)
85. Vampires Suck (imdb: 3.5, PG-13)
86. The American (imdb: 6.3, R)
87. Green Zone (imdb: 6.8, R)
88. Marmaduke (imdb: 4.4, PG)
89. Devil (imdb: 6.3, PG-13)
90. Hereafter (imdb: 6.5, PG-13)
91. When in Rome (imdb: 5.5, PG-13)
92. Love and Other Drugs (imdb: 6.7, R)
93. She's Out of My League (imdb: 6.4, R)
94. Scott Pilgrim vs. the World (imdb: 7.5, PG-13)
95. Charlie St. Cloud (imdb: 6.4, PG-13)
96. Morning Glory (imdb: 6.5, PG-13)
97. How Do You Know (imdb: 5.4, PG-13)
98. Daybreakers (imdb: 6.4, R)
99. Nanny McPhee Returns (imdb: 6.1, PG)
100. The Switch (imdb: 6.1, PG-13)

TOP MOVIES 2009
----------------------------------------
1. Avatar (imdb: 7.9, PG-13)
2. Transformers: Revenge of the Fallen (imdb: 6.0, PG-13)
3. Harry Potter and the Half-Blood Prince (imdb: 7.6, PG)
4. New Moon (imdb: 4.8, PG-13)
5. Up (imdb: 8.3, PG)
6. The Hangover (imdb: 7.7, R)
7. Star Trek (imdb: 7.9, PG-13)
8. The Blind Side (imdb: 7.6, PG-13)
9. Alvin and the Chipmunks: The Squeakquel (imdb: 4.6, PG)
10. Sherlock Holmes (imdb: 7.5, PG-13)
11. Monsters vs Aliens (imdb: 6.4, PG)
12. Ice Age: Dawn of the Dinosaurs (imdb: 6.9, PG)
13. X-Men Origins: Wolverine (imdb: 6.5, PG-13)
14. Night at the Museum: Battle of the Smithsonian (imdb: 6.0, PG)
15. 2012 (imdb: 5.9, PG-13)
16. The Proposal (imdb: 6.8)
17. Fast & Furious (imdb: 6.5, PG-13)
18. G.I. Joe: The Rise of Cobra (imdb: 5.7, PG-13)
19. Gran Torino (imdb: 8.1, R)
20. Paul Blart: Mall Cop (imdb: 5.3, PG)
21. Taken (imdb: 7.7, PG-13)
22. Slumdog Millionaire (imdb: 8.0, R)
23. A Christmas Carol (imdb: 6.8, PG)
24. Angels & Demons (imdb: 6.7, PG-13)
25. Terminator Salvation (imdb: 6.5, PG-13)
26. Cloudy with a Chance of Meatballs (imdb: 6.9, PG)
27. Inglourious Basterds (imdb: 8.4, R)
28. G-Force (imdb: 5.1, PG)
29. District 9 (imdb: 7.9, R)
30. It's Complicated (imdb: 6.6, R)
31. Couples Retreat (imdb: 5.6, PG-13)
32. Paranormal Activity (imdb: 6.3, R)
33. Watchmen (imdb: 7.6, R)
34. The Princess and the Frog (imdb: 7.2, G)
35. Public Enemies (imdb: 6.9, R)
36. Julie & Julia (imdb: 7.0, PG-13)
37. He's Just Not That Into You (imdb: 6.4, PG-13)
38. Madea Goes to Jail (imdb: 4.7, PG-13)
39. The Ugly Truth (imdb: 6.4, R)
40. Up in the Air (imdb: 7.4, R)
41. Knowing (imdb: 6.2, PG-13)
42. Hannah Montana: The Movie (imdb: 4.8, G)
43. Where the Wild Things Are (imdb: 6.7, PG)
44. Zombieland (imdb: 7.5, R)
45. Coraline (imdb: 7.8, PG)
46. Law Abiding Citizen (imdb: 7.4, R)
47. Hotel for Dogs (imdb: 5.5, PG)
48. This Is It (imdb: 7.2, PG)
49. I Love You, Man (imdb: 7.0, R)
50. Obsessed (imdb: 5.1, PG-13)

TOP MOVIES 2008
----------------------------------------
1. The Dark Knight (imdb: 9.1, PG-13)
2. Iron Man (imdb: 7.9, PG-13)
3. Indiana Jones and the Kingdom of the Crystal Skull (imdb: 6.2, PG-13)
4. Hancock (imdb: 6.4, PG-13)
5. WALL-E (imdb: 8.4, G)
6. Kung Fu Panda (imdb: 7.6, PG)
7. Twilight (imdb: 5.4, PG-13)
8. Madagascar: Escape 2 Africa (imdb: 6.7, PG)
9. Quantum of Solace (imdb: 6.5, PG-13)
10. Horton Hears a Who! (imdb: 6.8, G)
11. Sex and the City (imdb: 5.7, R)
12. Mamma Mia! (imdb: 6.5, PG-13)
13. Marley & Me (imdb: 7.0, PG)
14. The Chronicles of Narnia: Prince Caspian (imdb: 6.5, PG)
15. The Incredible Hulk (imdb: 6.6, PG-13)
16. Wanted (imdb: 6.7, R)
17. Get Smart (imdb: 6.5, PG-13)
18. The Curious Case of Benjamin Button (imdb: 7.8, PG-13)
19. Four Christmases (imdb: 5.8, PG-13)
20. Bolt (imdb: 6.8, PG)
21. Tropic Thunder (imdb: 7.1, R)
22. Bedtime Stories (imdb: 6.0, PG)
23. The Mummy: Tomb of the Dragon Emperor (imdb: 5.2, PG-13)
24. Journey to the Center of the Earth (imdb: 5.8, PG)
25. Eagle Eye (imdb: 6.6, PG-13)
26. Step Brothers (imdb: 6.9, R)
27. You Don't Mess with the Zohan (imdb: 5.6, PG-13)
